date,top10_Liquid,top10_Market
2018-02-03,"['BTC', 'ETH', 'XRP', 'ADA', 'EOS', 'LTC', 'SNT', 'BCH', 'QTUM', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-02-04,"['BTC', 'ETH', 'XRP', 'LTC', 'SNT', 'ADA', 'BCH', 'EOS', 'XLM', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-02-05,"['BTC', 'ETH', 'XRP', 'LTC', 'ADA', 'EOS', 'BCH', 'SNT', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'XLM', 'NEO', 'EOS', 'XEM']"
2018-02-06,"['BTC', 'ETH', 'XRP', 'ADA', 'EOS', 'SNT', 'LTC', 'BCH', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-02-07,"['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'NEO', 'SNT', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-02-08,"['BTC', 'ETH', 'BCH', 'XRP', 'LTC', 'NEO', 'EOS', 'ADA', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-09,"['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'QTUM', 'EOS', 'ADA', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-10,"['BTC', 'XRP', 'ETH', 'ADA', 'BCH', 'EOS', 'LTC', 'TRX', 'SNT', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'XLM', 'NEO', 'EOS', 'XEM']"
2018-02-11,"['BTC', 'XRP', 'ETH', 'BCH', 'LTC', 'EOS', 'ETC', 'ADA', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'XLM', 'NEO', 'EOS', 'XEM']"
2018-02-12,"['BTC', 'ETH', 'XRP', 'ETC', 'LTC', 'BCH', 'EOS', 'NEO', 'ADA', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-13,"['BTC', 'ETH', 'ETC', 'XRP', 'LTC', 'BCH', 'EOS', 'QTUM', 'ADA', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'XLM', 'NEO', 'EOS', 'MIOTA']"
2018-02-14,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'BCH', 'EOS', 'QTUM', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'XLM', 'NEO', 'EOS', 'MIOTA']"
2018-02-15,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'BCH', 'EOS', 'ADA', 'QTUM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'XLM', 'NEO', 'EOS', 'MIOTA']"
2018-02-16,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'EOS', 'NEO', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'XLM', 'NEO', 'EOS', 'MIOTA']"
2018-02-17,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'ETC', 'XVG', 'ADA', 'NEO', 'EOS']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-18,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'ETC', 'EOS', 'ADA', 'NEO', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'XLM', 'NEO', 'EOS', 'MIOTA']"
2018-02-19,"['BTC', 'ETH', 'ETC', 'LTC', 'BCH', 'XRP', 'EOS', 'NEO', 'QTUM', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-20,"['BTC', 'ETH', 'LTC', 'ETC', 'BCH', 'XRP', 'EOS', 'ADA', 'LSK', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'DASH']"
2018-02-21,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'BCH', 'EOS', 'ADA', 'NEO', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'DASH']"
2018-02-22,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'BCH', 'EOS', 'ADA', 'NEO', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'DASH']"
2018-02-23,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'BCH', 'EOS', 'NANO', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'DASH']"
2018-02-24,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'BCH', 'NANO', 'EOS', 'TRX', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-25,"['BTC', 'ETH', 'LTC', 'ETC', 'BCH', 'XRP', 'ADA', 'TRX', 'EOS', 'NANO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-26,"['BTC', 'ETH', 'LTC', 'ETC', 'BCH', 'XRP', 'NEO', 'QTUM', 'EOS', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-02-27,"['BTC', 'ETH', 'LTC', 'ETC', 'NEO', 'BCH', 'EOS', 'XRP', 'TRX', 'NANO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'EOS', 'MIOTA']"
2018-02-28,"['BTC', 'ETH', 'LTC', 'ETC', 'EOS', 'BCH', 'XRP', 'NEO', 'TRX', 'DGD']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'EOS', 'MIOTA']"
2018-03-01,"['BTC', 'ETH', 'LTC', 'ETC', 'BCH', 'XRP', 'TRX', 'NEO', 'EOS', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'EOS', 'MIOTA']"
2018-03-02,"['BTC', 'ETH', 'TRX', 'LTC', 'ETC', 'BCH', 'XRP', 'EOS', 'NXS', 'XMR']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'EOS', 'XMR']"
2018-03-03,"['BTC', 'ETH', 'ETC', 'LTC', 'TRX', 'BCH', 'XRP', 'XMR', 'EOS', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'EOS', 'XMR']"
2018-03-04,"['BTC', 'ETH', 'XRP', 'ETC', 'LTC', 'BCH', 'TRX', 'EOS', 'NEO', 'XMR']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'XMR', 'EOS']"
2018-03-05,"['BTC', 'ETH', 'XRP', 'ETC', 'LTC', 'BCH', 'TRX', 'NEO', 'ADA', 'EOS']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'XMR', 'EOS']"
2018-03-06,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'ETC', 'TRX', 'EOS', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'XMR', 'EOS']"
2018-03-07,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'ETC', 'NEO', 'TRX', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'XMR', 'EOS']"
2018-03-08,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'BCH', 'EOS', 'TRX', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'XLM', 'ADA', 'EOS', 'XMR']"
2018-03-09,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'ETC', 'EOS', 'TRX', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'XLM', 'ADA', 'XMR', 'EOS']"
2018-03-10,"['BTC', 'ETH', 'LTC', 'XRP', 'BCH', 'EOS', 'ETC', 'TRX', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'EOS', 'XMR']"
2018-03-11,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'ETC', 'EOS', 'TRX', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'ADA', 'XLM', 'XMR', 'EOS']"
2018-03-12,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'TRX', 'ETC', 'EOS', 'ADA', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'XMR']"
2018-03-13,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'BNB', 'TRX', 'EOS', 'ETC', 'XEM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-03-14,"['BTC', 'ETH', 'LTC', 'XRP', 'BCH', 'EOS', 'ETC', 'TRX', 'XEM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-03-15,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'ETC', 'EOS', 'ADA', 'NEO', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'XEM']"
2018-03-16,"['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ETC', 'EOS', 'TRX', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'XMR']"
2018-03-17,"['BTC', 'ETH', 'BCH', 'LTC', 'XRP', 'ETC', 'EOS', 'TRX', 'QTUM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'XLM', 'EOS', 'MIOTA']"
2018-03-18,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'NEO', 'ETC', 'ADA', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'NEO', 'XLM', 'ADA', 'EOS', 'MIOTA']"
2018-03-19,"['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'QTUM', 'BCH', 'ADA', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'NEO', 'EOS', 'XLM', 'MIOTA']"
2018-03-20,"['BTC', 'ETH', 'XRP', 'QTUM', 'EOS', 'BCH', 'LTC', 'ETC', 'XEM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'XLM', 'NEO', 'EOS', 'MIOTA']"
2018-03-21,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'QTUM', 'ETC', 'ADA', 'ICX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'EOS', 'NEO', 'XLM', 'MIOTA']"
2018-03-22,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'QTUM', 'ETC', 'TRX', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'EOS', 'NEO', 'XLM', 'MIOTA']"
2018-03-23,"['BTC', 'ETH', 'EOS', 'ICX', 'XRP', 'LTC', 'BCH', 'TRX', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'NEO', 'XLM', 'MIOTA']"
2018-03-24,"['BTC', 'ETH', 'TRX', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'QTUM', 'ICX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-25,"['BTC', 'BTC', 'ETH', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-26,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'ETC', 'XVG', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-27,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XRP', 'ETC', 'QTUM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-28,"['BTC', 'ETH', 'EOS', 'TRX', 'LTC', 'BCH', 'XRP', 'ETC', 'QTUM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-29,"['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'TRX', 'ETC', 'ADA', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-30,"['BTC', 'ETH', 'TRX', 'BCH', 'LTC', 'XRP', 'EOS', 'ETC', 'ADA', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-03-31,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'LTC', 'TRX', 'ETC', 'ADA', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-01,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'XRP', 'TRX', 'ETC', 'QTUM', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'XMR']"
2018-04-02,"['BTC', 'ETH', 'XRP', 'LTC', 'XVG', 'EOS', 'BCH', 'TRX', 'ADA', 'SNT']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'XLM', 'ADA', 'NEO', 'MIOTA']"
2018-04-03,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'XVG', 'TRX', 'ADA', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-04,"['BTC', 'TRX', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'XVG', 'ADA', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-05,"['BTC', 'ETH', 'TRX', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'BNB', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'XMR']"
2018-04-06,"['BTC', 'ETH', 'TRX', 'BCH', 'EOS', 'LTC', 'XRP', 'XVG', 'BNB', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-07,"['BTC', 'ETH', 'TRX', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'BNB', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-08,"['BTC', 'ETH', 'TRX', 'XRP', 'NEO', 'LTC', 'BCH', 'EOS', 'XVG', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-09,"['BTC', 'ETH', 'XVG', 'TRX', 'EOS', 'BCH', 'LTC', 'XRP', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-10,"['BTC', 'EOS', 'ETH', 'XRP', 'TRX', 'BCH', 'LTC', 'NEO', 'XVG', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-11,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'ADA', 'BCH', 'TRX', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-12,"['BTC', 'ETH', 'XRP', 'EOS', 'TRX', 'LTC', 'BCH', 'OMG', 'QTUM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-13,"['BTC', 'ETH', 'EOS', 'XRP', 'TRX', 'BCH', 'LTC', 'QTUM', 'XVG', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-14,"['BTC', 'ETH', 'EOS', 'XRP', 'BCH', 'TRX', 'LTC', 'QTUM', 'ADA', 'MIOTA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-15,"['BTC', 'ETH', 'ADA', 'XRP', 'EOS', 'BCH', 'TRX', 'LTC', 'XVG', 'OMG']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-16,"['BTC', 'ETH', 'XVG', 'EOS', 'LTC', 'ADA', 'XRP', 'TRX', 'BCH', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'EOS', 'XLM', 'MIOTA', 'NEO']"
2018-04-17,"['BTC', 'ETH', 'BCH', 'XRP', 'EOS', 'TRX', 'LTC', 'XVG', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-18,"['BTC', 'ETH', 'XRP', 'MCO', 'BCH', 'TRX', 'EOS', 'XVG', 'LTC', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'NEO', 'MIOTA']"
2018-04-19,"['BTC', 'ETH', 'XRP', 'EOS', 'BCH', 'LTC', 'TRX', 'ADA', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-20,"['BTC', 'ETH', 'XRP', 'EOS', 'BCH', 'TRX', 'LTC', 'ADA', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-21,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'LTC', 'TRX', 'QTUM', 'ADA', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-22,"['BTC', 'ETH', 'BCH', 'XRP', 'EOS', 'TRX', 'LTC', 'ETC', 'QTUM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-23,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'TRX', 'LTC', 'ADA', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-24,"['BTC', 'ETH', 'EOS', 'TRX', 'BCH', 'XRP', 'LTC', 'ETC', 'ADA', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-25,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'TRX', 'OMG', 'LTC', 'SC', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-26,"['BTC', 'ETH', 'EOS', 'BCH', 'TRX', 'XRP', 'LTC', 'SC', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'NEO']"
2018-04-27,"['BTC', 'EOS', 'ETH', 'BCH', 'XRP', 'TRX', 'ADA', 'LTC', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-04-28,"['BTC', 'EOS', 'ETH', 'TRX', 'BCH', 'XRP', 'ADA', 'NEO', 'LTC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'ADA', 'LTC', 'XLM', 'MIOTA', 'TRX']"
2018-04-29,"['BTC', 'EOS', 'ETH', 'TRX', 'BCH', 'XRP', 'QTUM', 'NEO', 'ETC', 'LTC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'ADA', 'LTC', 'XLM', 'NEO', 'TRX']"
2018-04-30,"['BTC', 'EOS', 'ETH', 'TRX', 'BCH', 'XRP', 'ADA', 'LTC', 'XVG', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'ADA', 'LTC', 'XLM', 'TRX', 'NEO']"
2018-05-01,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'TRX', 'LTC', 'ADA', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'ADA', 'LTC', 'XLM', 'TRX', 'MIOTA']"
2018-05-02,"['BTC', 'ETH', 'EOS', 'BCH', 'TRX', 'XRP', 'LTC', 'ETC', 'MIOTA', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'ADA', 'LTC', 'XLM', 'MIOTA', 'TRX']"
2018-05-03,"['BTC', 'ETH', 'EOS', 'XRP', 'BCH', 'TRX', 'LTC', 'ETC', 'QTUM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'ADA', 'LTC', 'XLM', 'MIOTA', 'TRX']"
2018-05-04,"['BTC', 'ETH', 'BCH', 'EOS', 'LTC', 'XRP', 'TRX', 'ETC', 'QTUM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-05,"['BTC', 'ETH', 'BCH', 'EOS', 'ETC', 'XRP', 'LTC', 'TRX', 'QTUM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-06,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'LTC', 'TRX', 'ETC', 'QTUM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-07,"['BTC', 'ETH', 'EOS', 'BCH', 'BCN', 'LTC', 'XRP', 'TRX', 'MIOTA', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-08,"['BTC', 'ETH', 'BCH', 'EOS', 'XRP', 'LTC', 'TRX', 'ETC', 'ADA', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'BCN']"
2018-05-09,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'XRP', 'TRX', 'ETC', 'QTUM', 'BCN']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-10,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'TRX', 'LTC', 'ETC', 'ADA', 'ICX']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-11,"['BTC', 'EOS', 'ETH', 'BCH', 'TRX', 'XRP', 'LTC', 'ETC', 'ADA', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-12,"['BTC', 'ETH', 'EOS', 'BCH', 'TRX', 'XRP', 'LTC', 'ETC', 'ADA', 'BCN']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-13,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'LTC', 'TRX', 'ZEC', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-14,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'ZEC', 'LTC', 'TRX', 'ETC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-15,"['BTC', 'ETH', 'EOS', 'BCH', 'TRX', 'XRP', 'LTC', 'ZEC', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-16,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'LTC', 'TRX', 'DASH', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-17,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'XRP', 'TRX', 'BNB', 'ZEC', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-18,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'XRP', 'TRX', 'ZEC', 'ETC', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
2018-05-19,"['BTC', 'ETH', 'EOS', 'BCH', 'TRX', 'LTC', 'XRP', 'ETC', 'QTUM', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'ADA', 'XLM', 'MIOTA', 'TRX']"
